timestamp,left_x,left_y,right_x,right_y
455929450280,0.7690852880477905,0.5731380581855774,0.768778383731842,0.6015158891677856
455929466947,0.7664943933486938,0.5888260006904602,0.7688832879066467,0.6030331254005432
455929483614,0.7691744565963745,0.601688802242279,0.7684977650642395,0.5989288091659546
455929500280,0.767308235168457,0.5999280214309692,0.766412079334259,0.5999676585197449
455929516947,0.7778779864311218,0.5933939814567566,0.7650886178016663,0.6004714369773865
455929533615,0.7715857625007629,0.6039381623268127,0.7761566042900085,0.604263961315155
455929550281,0.7755966186523438,0.5795339941978455,0.7591356039047241,0.6072221994400024
455929566948,0.7715318202972412,0.5716793537139893,0.7686310410499573,0.6110553741455078
455929583615,0.7737449407577515,0.5730568170547485,0.777630090713501,0.6086518168449402
455929600280,0.7767063975334167,0.5811296701431274,0.7691802382469177,0.6004772782325745
455929616948,0.7743415236473083,0.5993820428848267,0.7674036622047424,0.6255634427070618
455929633615,0.7740578651428223,0.5799413323402405,0.771859884262085,0.6042139530181885
455929650280,0.7780358195304871,0.5757234692573547,0.778009295463562,0.6278722882270813
455929666952,0.8229638338088989,0.593538224697113,0.8217338919639587,0.608173668384552
455929683619,0.8329432606697083,0.5870324969291687,0.8346431851387024,0.6041306853294373
455929700285,0.8286550045013428,0.5807434320449829,0.8379614353179932,0.6112821698188782
455929716952,0.8255279660224915,0.5886936783790588,0.8327730894088745,0.6132399439811707
455929733619,0.8371310234069824,0.5952809453010559,0.827287495136261,0.5975772142410278
455929750285,0.8344562649726868,0.6020933985710144,0.8222422003746033,0.5940207839012146
455929766952,0.837338387966156,0.5967918634414673,0.8228698968887329,0.5967886447906494
455929783619,0.8373354077339172,0.5889257788658142,0.8267143368721008,0.5968921184539795
455929800295,0.8251475691795349,0.5875951051712036,0.83698570728302,0.5998911261558533
455929816962,0.8304756283760071,0.5884221792221069,0.8247483968734741,0.6057991981506348
455929833628,0.8405207991600037,0.595761775970459,0.831489622592926,0.6023253202438354
455929850295,0.8358576893806458,0.5977832078933716,0.8345403075218201,0.5904978513717651
455929866963,0.8312467932701111,0.5870732069015503,0.833556592464447,0.6111631989479065
455929883629,0.8291041851043701,0.5848439931869507,0.8332908749580383,0.5958828926086426
455929900296,0.829914391040802,0.5912297368049622,0.8330100178718567,0.6044797301292419
455929916962,0.8363837599754333,0.5923995971679688,0.8358824253082275,0.6090881824493408
455929933624,0.8378807902336121,0.5976660847663879,0.8303377032279968,0.606842577457428
455929950291,0.8321374654769897,0.5912533402442932,0.8307592272758484,0.6101937294006348
455929966959,0.8276455402374268,0.5925986766815186,0.8341249227523804,0.6140069365501404
455929983624,0.8258339166641235,0.5933318138122559,0.8258991837501526,0.617048978805542
455930000291,0.8242388367652893,0.5899458527565002,0.8266667127609253,0.6112409234046936
455930016958,0.829295814037323,0.5900391340255737,0.8325865864753723,0.6077008247375488
455930033624,0.8393335342407227,0.5877262949943542,0.836318850517273,0.6068484783172607
455930050295,0.8388223052024841,0.6013115048408508,0.8262074589729309,0.6138625741004944
455930066962,0.8307682871818542,0.6081351041793823,0.8248447775840759,0.6059393286705017
455930083628,0.8327875733375549,0.6006838083267212,0.8276646733283997,0.6029408574104309
455930100295,0.8316368460655212,0.6004987955093384,0.8355227708816528,0.6012288928031921
455930116962,0.8132383227348328,0.6070936918258667,0.8126753568649292,0.6231491565704346
455930133628,0.7351537346839905,0.6947219967842102,0.7516795992851257,0.6861850023269653
455930150296,0.7381283044815063,0.7632288336753845,0.7300035357475281,0.7474175691604614
455930166962,0.7375444173812866,0.7586504817008972,0.7416191101074219,0.7502059936523438
455930183630,0.7439221143722534,0.7602976560592651,0.7464708089828491,0.7455350160598755
455930200297,0.7469508647918701,0.7468397617340088,0.7469380497932434,0.742037296295166
455930216964,0.7410705089569092,0.7324584722518921,0.7473057508468628,0.746509850025177
455930233630,0.7406896352767944,0.7577420473098755,0.748996376991272,0.7477405667304993
455930250297,0.7456006407737732,0.7671715617179871,0.7486386895179749,0.7380475997924805
455930266964,0.7464344501495361,0.7583280801773071,0.737246572971344,0.7467182278633118
455930283631,0.7435339093208313,0.7473355531692505,0.7446298599243164,0.7574806809425354
455930300298,0.7397348880767822,0.7364476919174194,0.7507361769676208,0.7339909672737122
455930316967,0.7442469596862793,0.7381822466850281,0.7418342232704163,0.7392321228981018
455930333634,0.7495279908180237,0.7347289323806763,0.745455265045166,0.744977593421936
455930350301,0.740953803062439,0.766497790813446,0.7465354204177856,0.7474437952041626
455930366967,0.7461283206939697,0.7570967078208923,0.7432637810707092,0.7288471460342407
455930383633,0.7448267340660095,0.7335599064826965,0.7499531507492065,0.7467502951622009
455930400301,0.749302864074707,0.746446967124939,0.7477961778640747,0.7521781325340271
455930416967,0.7465702295303345,0.7600033283233643,0.7411351203918457,0.7521877884864807
455930433634,0.7444360256195068,0.760603129863739,0.7450839877128601,0.7453581094741821
455930450305,0.7314056754112244,0.7916454672813416,0.7462881207466125,0.7735990881919861
455930466971,0.7374250888824463,0.8227642178535461,0.7459458112716675,0.7931427955627441
455930483637,0.7347514629364014,0.8357717394828796,0.7466715574264526,0.7836869359016418
455930500304,0.7355687618255615,0.8317397832870483,0.745526134967804,0.7739383578300476
455930516970,0.7360937595367432,0.8224846720695496,0.7391362190246582,0.795470118522644
455930533637,0.7341580986976624,0.8003638386726379,0.744478702545166,0.8000732660293579
455930550304,0.7388157248497009,0.8090706467628479,0.7427330613136292,0.8094660639762878
455930566970,0.7387851476669312,0.822411298751831,0.7357348203659058,0.8131216764450073
455930583643,0.745906412601471,0.8224990963935852,0.7335090041160583,0.8155689239501953
455930600310,0.7445659041404724,0.8096417784690857,0.7379013299942017,0.808037281036377
455930616976,0.743018388748169,0.8045192360877991,0.7425556778907776,0.8074503540992737
455930633643,0.7403576970100403,0.8241224884986877,0.7320551872253418,0.7978836894035339
455930650310,0.7550100088119507,0.8201153874397278,0.757234513759613,0.8087639808654785
455930666976,0.7653091549873352,0.8180277943611145,0.7598305344581604,0.8170636296272278
455930683643,0.7496382594108582,0.8127408623695374,0.7625621557235718,0.8142222166061401
455930700318,0.7645204067230225,0.8072433471679688,0.7567154169082642,0.816396951675415
455930716990,0.7583681344985962,0.8006203770637512,0.767724335193634,0.8045093417167664
455930733656,0.7643035054206848,0.8084907531738281,0.7585891485214233,0.8009951710700989
455930750323,0.7688051462173462,0.804828941822052,0.7551144361495972,0.8061760663986206
455930766990,0.7721668481826782,0.7974978685379028,0.7531256675720215,0.8193788528442383
455930783656,0.760654628276825,0.8080353140830994,0.7559890151023865,0.8258748650550842
455930800323,0.766598105430603,0.8279615640640259,0.7560077905654907,0.8158413767814636
455930816990,0.7612008452415466,0.8308573961257935,0.7574751377105713,0.8039593696594238
455930833656,0.7615007162094116,0.8137562274932861,0.7620986104011536,0.7983353137969971
455930850326,0.7629671096801758,0.8099474310874939,0.7667136192321777,0.8042716979980469
455930866993,0.7693151235580444,0.8128265142440796,0.754565417766571,0.8061549663543701
455930883659,0.7613682150840759,0.815589427947998,0.7594863176345825,0.8014816641807556
455930900326,0.7607635855674744,0.8138079643249512,0.7686548829078674,0.8044044375419617
455930916993,0.7633302211761475,0.8083555102348328,0.7600562572479248,0.79939204454422
455930933659,0.827614426612854,0.7853965759277344,0.8418451547622681,0.786572277545929
455930950326,0.8602091073989868,0.7915681004524231,0.875648021697998,0.7758175730705261
455930966986,0.8555581569671631,0.8080856800079346,0.866622805595398,0.7790666818618774
455930983653,0.8538764119148254,0.8190984725952148,0.865391731262207,0.7862135767936707
455931000319,0.8604478240013123,0.8050041794776917,0.8723470568656921,0.7823246121406555
455931016986,0.8565277457237244,0.8133063316345215,0.8681305050849915,0.7798096537590027
455931033653,0.8528298139572144,0.808293879032135,0.8659334182739258,0.7764708995819092
455931050319,0.8629212975502014,0.8051199913024902,0.874309241771698,0.7826127409934998
455931066986,0.7600768208503723,0.7249690294265747,0.7970634698867798,0.7608392834663391
455931083653,0.6363272666931152,0.6133769154548645,0.6757162809371948,0.6286585330963135
455931100324,0.5513323545455933,0.6123234033584595,0.5796904563903809,0.6071577668190002
455931117000,0.5558522939682007,0.6126216650009155,0.5730364918708801,0.6023984551429749
455931133666,0.560283899307251,0.6057140827178955,0.5591927766799927,0.6098499894142151
